Iteration,Cost,Temperature
1155,1245802,0.965597
1156,1245634,0.965597
1157,1245634,0.965597
1158,1245634,0.965597
1159,1245634,0.965597
1160,1245634,0.955941
1161,1245634,0.955941
1162,1245628,0.955941
1163,1245628,0.955941
1164,1245628,0.955941
1165,1245607,0.955941
1166,1245544,0.955941
1167,1244976,0.955941
1168,1244976,0.955941
1169,1244874,0.955941
1170,1244874,0.908144
1171,1244874,0.908144
1172,1244874,0.908144
1173,1244847,0.908144
1174,1244847,0.908144
1175,1244847,0.908144
1176,1244847,0.908144
1177,1244796,0.908144
1178,1244796,0.908144
1179,1244796,0.908144
1180,1244796,0.899063
1181,1244796,0.899063
1182,1244796,0.899063
1183,1244796,0.899063
1184,1244796,0.899063
1185,1244796,0.899063
1186,1244796,0.899063
1187,1244796,0.899063
1188,1244796,0.899063
1189,1244680,0.899063
1190,1244680,0.890072
1191,1244522,0.890072
1192,1244522,0.890072
1193,1244522,0.890072
1194,1244522,0.890072
1195,1244356,0.890072
1196,1244356,0.890072
1197,1244356,0.890072
1198,1244089,0.890072
1199,1244089,0.890072
1200,1244089,0.881171
1201,1244089,0.881171
1202,1243975,0.881171
1203,1243975,0.881171
1204,1243975,0.881171
1205,1243807,0.881171
1206,1243807,0.881171
1207,1243807,0.881171
1208,1243807,0.881171
1209,1243807,0.881171
1210,1243807,0.87236
1211,1243291,0.87236
1212,1243291,0.87236
1213,1243168,0.87236
1214,1243168,0.87236
1215,1243168,0.87236
1216,1243114,0.87236
1217,1242850,0.87236
1218,1242836,0.87236
1219,1242836,0.87236
1220,1242713,0.828742
1221,1242713,0.828742
1222,1242713,0.828742
1223,1242713,0.828742
1224,1242713,0.828742
1225,1242713,0.828742
1226,1242713,0.828742
1227,1242665,0.828742
1228,1242461,0.828742
1229,1242141,0.828742
1230,1242141,0.787304
1231,1241716,0.787304
1232,1241716,0.787304
1233,1241716,0.787304
1234,1241716,0.787304
1235,1241716,0.787304
1236,1241716,0.787304
1237,1241698,0.787304
1238,1241630,0.787304
1239,1241473,0.787304
1240,1240867,0.747939
1241,1240867,0.747939
1242,1240867,0.747939
1243,1240867,0.747939
1244,1240867,0.747939
1245,1240832,0.747939
1246,1239777,0.747939
1247,1239777,0.747939
1248,1239711,0.747939
1249,1239711,0.747939
1250,1239711,0.710542
1251,1239711,0.710542
1252,1239711,0.710542
